Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-55036,Social Media,Youth,15.0,"Google, WhatsApp",11828.0,1249.0,670.0,417.0,178893.0,,-0.27,Bengali,19.75,Working Women,03-07-2024
NY-CMP-47042,SEO,College Students,13.0,"Facebook, Google, Instagram",15171.0,2187.0,686.0,464.0,283504.0,430.97,0.42,Tamil,22.0,College Students,13-12-2024
NY-CMP-3322,,Youth,28.0,"Instagram, Google",17161.0,2044.0,616.0,223.0,,255.33,0.77,Tamil,16.8,Tier 2 City Customers,07-04-2025
NY-CMP-39743,Influencer,Tier 2 City Customers,26.0,"Google, Instagram, Email",62938.0,7043.0,1580.0,901.0,544204.0,176.22,2.43,Tamil,15.13,Working Women,11-04-2025
NY-CMP-31518,Social Media,Youth,15.0,YouTube,95396.0,12977.0,3916.0,2754.0,749088.0,43.87,5.2,,20.6,Premium Shoppers,12-12-2024
NY-CMP-44283,Influencer,Youth,23.0,"Instagram, YouTube",66698.0,4031.0,1042.0,688.0,301344.0,233.57,0.88,English,8.64,Youth,16-11-2024
NY-CMP-7537,,Working Women,14.0,"YouTube, Google, Email",49731.0,2664.0,756.0,565.0,269505.0,165.56,1.88,Tamil,8.01,Youth,22-07-2024
NY-CMP-53001,Email,College Students,30.0,WhatsApp,92445.0,9089.0,2097.0,1488.0,922560.0,85.98,6.21,Bengali,,Premium Shoppers,03-10-2024
NY-CMP-11574,Influencer,College Students,22.0,"Instagram, WhatsApp",68933.0,3820.0,1360.0,1023.0,237336.0,229.28,0.01,English,9.0,Tier 2 City Customers,21-11-2024
NY-CMP-48620,Influencer,Working Women,12.0,YouTube,33094.0,4291.0,2165.0,1256.0,550128.0,226.57,0.93,English,23.3,Tier 2 City Customers,24-11-2024
NY-CMP-14845,Email,Working Women,,"WhatsApp, YouTube, Facebook",83796.0,9050.0,2311.0,900.0,185400.0,246.98,-0.17,Tamil,14.63,College Students,18-04-2025
NY-CMP-1430,Email,Tier 2 City Customers,16.0,,98317.0,5518.0,2432.0,1022.0,754236.0,75.06,8.83,Hindi,9.13,College Students,
NY-CMP-38673,,College Students,15.0,Instagram,10073.0,566.0,178.0,135.0,48060.0,1818.19,-0.8,English,8.73,Premium Shoppers,30-03-2025
NY-CMP-47100,Influencer,Youth,24.0,"YouTube, Email, Google",71901.0,7469.0,3090.0,2171.0,1723774.0,127.33,5.24,Bengali,17.7,Premium Shoppers,26-04-2025
NY-CMP-39144,Influencer,Working Women,27.0,"Email, Facebook, WhatsApp",75667.0,9825.0,3871.0,2000.0,1128000.0,42.34,12.32,Bengali,20.74,Working Women,25-08-2024
NY-CMP-32702,Influencer,Youth,9.0,"Facebook, Instagram, YouTube",45742.0,6483.0,3824.0,1461.0,1075296.0,161.03,3.57,Bengali,25.73,Youth,07-02-2025
NY-CMP-52061,Paid Ads,Youth,6.0,"Google, Facebook, WhatsApp",23495.0,2520.0,898.0,529.0,183563.0,180.75,0.92,Hindi,16.8,Youth,08-10-2024
NY-CMP-27070,,College Students,24.0,"YouTube, Google",92950.0,3900.0,1986.0,777.0,171717.0,86.01,1.57,English,7.17,Working Women,27-04-2025
NY-CMP-37002,SEO,Working Women,10.0,WhatsApp,42196.0,4931.0,1959.0,890.0,372020.0,162.45,1.57,English,18.44,Working Women,26-01-2025
NY-CMP-48318,SEO,College Students,13.0,YouTube,64397.0,7673.0,4602.0,3124.0,709148.0,93.13,1.44,Bengali,23.91,College Students,31-08-2024
NY-CMP-3726,Email,Youth,8.0,"YouTube, Facebook",20075.0,453.0,178.0,140.0,31780.0,1544.02,-0.85,English,3.84,Tier 2 City Customers,02-08-2024
NY-CMP-8175,Influencer,Youth,5.0,"Google, WhatsApp, Instagram",94314.0,7881.0,1898.0,,972629.0,101.9,6.08,Bengali,11.8,Working Women,07-11-2024
NY-CMP-5219,Influencer,Working Women,5.0,"WhatsApp, Email",62082.0,4269.0,,1646.0,385164.0,,0.79,Hindi,13.13,Premium Shoppers,22-09-2024
NY-CMP-4073,SEO,Tier 2 City Customers,9.0,,86582.0,7736.0,2300.0,909.0,529038.0,195.66,1.97,Tamil,12.64,College Students,02-07-2024
NY-CMP-19221,Email,College Students,,"Google, YouTube, Instagram",43847.0,5223.0,1182.0,608.0,434112.0,337.57,1.12,Tamil,15.99,Working Women,20-05-2025
NY-CMP-25483,Paid Ads,College Students,8.0,"Facebook, WhatsApp, Email",99323.0,2217.0,474.0,293.0,137417.0,798.95,-0.41,Hindi,3.0,Working Women,12-12-2024
NY-CMP-29580,Influencer,Premium Shoppers,16.0,Google,31814.0,4566.0,1460.0,863.0,491047.0,236.23,1.41,Tamil,21.65,Working Women,
NY-CMP-43804,Social Media,Youth,13.0,"Email, WhatsApp",90529.0,7715.0,1960.0,715.0,443300.0,255.89,1.42,English,11.48,,30-11-2024
NY-CMP-50085,Paid Ads,Tier 2 City Customers,5.0,"Instagram, YouTube",39848.0,4675.0,2734.0,1374.0,864246.0,203.13,2.1,,22.04,Tier 2 City Customers,21-09-2024
NY-CMP-48215,Paid Ads,Youth,15.0,"Facebook, YouTube",98995.0,4760.0,2720.0,958.0,215550.0,227.01,-0.01,Bengali,8.52,College Students,09-07-2024
NY-CMP-45067,Social Media,College Students,20.0,"Instagram, Facebook, YouTube",53934.0,1110.0,402.0,203.0,51359.0,623.25,-0.59,Hindi,3.18,College Students,09-12-2024
NY-CMP-51453,Influencer,Working Women,26.0,"WhatsApp, Google",93833.0,13756.0,4145.0,1379.0,707427.0,,2.48,Hindi,20.55,Youth,10-12-2024
NY-CMP-36778,Influencer,Working Women,14.0,"Instagram, Email, Facebook",,5286.0,2450.0,863.0,652428.0,267.91,1.82,English,20.8,College Students,21-11-2024
NY-CMP-27824,Paid Ads,Working Women,27.0,Email,82598.0,3468.0,1114.0,711.0,153576.0,400.75,-0.46,Hindi,6.41,Youth,25-10-2024
NY-CMP-29110,Social Media,Working Women,14.0,Email,97417.0,10126.0,4529.0,2939.0,1919167.0,44.49,13.68,Bengali,18.06,Youth,13-02-2025
NY-CMP-1585,Email,Premium Shoppers,21.0,"Google, WhatsApp",73006.0,2614.0,1454.0,448.0,129024.0,289.5,-0.01,Bengali,6.19,College Students,20-03-2025
NY-CMP-1896,Influencer,Premium Shoppers,17.0,"WhatsApp, Instagram, Email",50767.0,1160.0,563.0,247.0,64467.0,601.12,-0.57,Bengali,,,10-07-2024
NY-CMP-43451,Email,Premium Shoppers,27.0,"YouTube, Google",10138.0,,267.0,120.0,86760.0,1002.14,-0.28,Hindi,8.39,Youth,06-12-2024
NY-CMP-39988,Social Media,Working Women,29.0,WhatsApp,81068.0,6359.0,1731.0,575.0,279450.0,276.45,0.76,Tamil,10.69,Premium Shoppers,12-03-2025
NY-CMP-30391,Email,Tier 2 City Customers,25.0,YouTube,92885.0,9733.0,2705.0,957.0,298584.0,130.19,1.4,Bengali,14.42,Premium Shoppers,16-12-2024
NY-CMP-36087,SEO,Working Women,11.0,"Facebook, YouTube, Instagram",98582.0,6375.0,2141.0,1118.0,444964.0,,1.15,English,9.77,Premium Shoppers,07-12-2024
NY-CMP-41384,SEO,Premium Shoppers,22.0,"Email, YouTube, Instagram",49812.0,5886.0,2122.0,1457.0,1060696.0,62.43,10.66,Tamil,19.0,Tier 2 City Customers,21-08-2024
NY-CMP-20452,Email,College Students,22.0,Google,60815.0,6520.0,1607.0,831.0,432951.0,143.25,2.64,Tamil,14.73,College Students,24-03-2025
NY-CMP-20444,SEO,Working Women,15.0,"Facebook, Instagram",97803.0,11781.0,5421.0,3413.0,2044387.0,49.53,11.09,Tamil,21.08,Youth,26-04-2025
NY-CMP-53332,,Premium Shoppers,7.0,"YouTube, Facebook, Google",89648.0,9337.0,4164.0,3260.0,1881020.0,20.42,27.26,Bengali,18.7,,21-11-2024
NY-CMP-31727,Email,Tier 2 City Customers,21.0,"Facebook, Instagram",11667.0,444.0,155.0,76.0,37848.0,2996.39,-0.83,Tamil,5.79,Youth,05-06-2025
NY-CMP-55342,Social Media,Youth,9.0,"Instagram, WhatsApp",17019.0,1171.0,,445.0,352440.0,189.03,3.19,Bengali,12.89,Premium Shoppers,16-12-2024
NY-CMP-55576,SEO,Working Women,22.0,,39132.0,4047.0,1049.0,393.0,218115.0,,0.17,Bengali,14.03,College Students,24-08-2024
NY-CMP-55463,Paid Ads,,11.0,"Email, WhatsApp, Instagram",65030.0,1642.0,437.0,160.0,65600.0,1815.34,-0.77,Bengali,3.44,Premium Shoppers,18-10-2024
NY-CMP-9449,Paid Ads,Premium Shoppers,24.0,Facebook,96408.0,13011.0,4498.0,2078.0,1641620.0,54.59,,Bengali,,,09-03-2025
NY-CMP-11474,SEO,Premium Shoppers,9.0,"WhatsApp, Google",26807.0,3348.0,949.0,649.0,245322.0,217.75,0.74,Bengali,18.45,Tier 2 City Customers,31-08-2024
NY-CMP-12988,SEO,Youth,11.0,"Instagram, Email, YouTube",20321.0,1268.0,522.0,197.0,69147.0,1045.47,-0.66,Tamil,9.78,Tier 2 City Customers,02-11-2024
NY-CMP-40418,Social Media,Premium Shoppers,17.0,"Email, Google, Instagram",21872.0,800.0,200.0,137.0,82474.0,2080.93,-0.71,Bengali,5.2,Premium Shoppers,19-03-2025
NY-CMP-24691,,Premium Shoppers,28.0,"YouTube, Google",,3613.0,1689.0,1255.0,377755.0,195.23,0.54,Bengali,12.66,Premium Shoppers,25-09-2024
NY-CMP-9021,Email,College Students,6.0,"WhatsApp, YouTube",82341.0,6640.0,3743.0,2667.0,1850898.0,89.84,6.72,Hindi,15.85,Premium Shoppers,22-07-2024
NY-CMP-4519,Email,Tier 2 City Customers,5.0,Instagram,76779.0,6778.0,3857.0,2237.0,1454050.0,52.96,11.27,Tamil,16.77,Premium Shoppers,09-12-2024
NY-CMP-28699,Email,Youth,14.0,WhatsApp,57751.0,6423.0,2005.0,641.0,496134.0,293.94,1.63,Hindi,15.7,Working Women,01-12-2024
NY-CMP-52913,Influencer,College Students,13.0,"WhatsApp, Instagram, Email",64524.0,3309.0,1396.0,467.0,167186.0,318.9,0.12,Hindi,8.02,College Students,07-07-2024
NY-CMP-50313,Email,College Students,21.0,"WhatsApp, Instagram, Google",88059.0,6130.0,1690.0,1304.0,606360.0,,1.78,,10.36,Premium Shoppers,04-07-2024
NY-CMP-39573,SEO,Tier 2 City Customers,8.0,"Email, WhatsApp, YouTube",78446.0,11281.0,5333.0,3011.0,1493456.0,57.82,7.58,Bengali,25.02,Working Women,14-01-2025
NY-CMP-28442,Paid Ads,Youth,20.0,"Email, Google, Facebook",16399.0,2200.0,1122.0,444.0,191364.0,668.9,-0.36,Tamil,22.96,Tier 2 City Customers,04-12-2024
NY-CMP-21873,Email,Youth,28.0,Facebook,96644.0,3220.0,1265.0,597.0,357603.0,245.85,1.44,Tamil,5.26,Premium Shoppers,23-12-2024
NY-CMP-28936,Email,College Students,28.0,"Email, YouTube, Google",70712.0,3024.0,1464.0,814.0,280830.0,,0.04,English,7.5,College Students,15-09-2024
NY-CMP-43751,Paid Ads,College Students,,"Instagram, WhatsApp",35089.0,2721.0,611.0,302.0,137108.0,727.92,-0.38,Hindi,10.36,Youth,03-02-2025
NY-CMP-52205,Social Media,Working Women,6.0,Instagram,24521.0,3414.0,,801.0,220275.0,140.03,,Bengali,24.97,Working Women,07-04-2025
NY-CMP-12200,Email,College Students,25.0,"YouTube, Google, Facebook",92172.0,11746.0,3978.0,2581.0,1427293.0,44.01,11.56,Tamil,19.86,Premium Shoppers,08-03-2025
NY-CMP-53595,Influencer,Premium Shoppers,29.0,"WhatsApp, Facebook",31169.0,3572.0,,,284859.0,270.4,0.03,Bengali,21.37,Premium Shoppers,22-12-2024
NY-CMP-53633,Email,College Students,10.0,Email,65739.0,7250.0,1558.0,479.0,296501.0,411.27,0.51,Tamil,14.13,College Students,16-03-2025
NY-CMP-7019,Paid Ads,College Students,6.0,"Instagram, WhatsApp, Google",21545.0,2594.0,1071.0,854.0,642208.0,164.23,3.58,English,20.97,Youth,15-05-2025
NY-CMP-10055,Influencer,Tier 2 City Customers,22.0,Google,77660.0,,2872.0,2211.0,1306701.0,97.32,5.07,Tamil,21.33,Youth,16-11-2024
NY-CMP-52985,Email,Youth,6.0,Instagram,29823.0,3580.0,1742.0,997.0,602188.0,150.01,3.03,Tamil,21.19,Premium Shoppers,19-11-2024
NY-CMP-27919,Influencer,Working Women,26.0,"YouTube, WhatsApp",56335.0,6215.0,2031.0,619.0,256266.0,480.36,-0.14,Bengali,15.74,College Students,07-02-2025
NY-CMP-8672,Social Media,Premium Shoppers,13.0,Email,43642.0,1210.0,499.0,194.0,68676.0,461.41,-0.23,Tamil,4.36,Youth,02-09-2024
NY-CMP-27244,Paid Ads,College Students,24.0,"Email, Instagram",66760.0,6409.0,1288.0,429.0,332046.0,348.77,1.22,English,12.17,,09-01-2025
NY-CMP-37563,Influencer,Premium Shoppers,5.0,"Instagram, Email, Facebook",65596.0,2810.0,1513.0,1010.0,603980.0,222.77,1.68,Hindi,8.13,Working Women,28-04-2025
NY-CMP-52851,SEO,Premium Shoppers,17.0,YouTube,82081.0,4572.0,1892.0,743.0,294228.0,301.82,0.31,Hindi,8.78,,10-01-2025
NY-CMP-18117,Email,College Students,6.0,"Facebook, Google, YouTube",89637.0,2644.0,1482.0,1005.0,288435.0,245.63,0.17,Tamil,5.72,Premium Shoppers,05-02-2025
NY-CMP-49023,Email,Tier 2 City Customers,12.0,"YouTube, Instagram, Email",20695.0,1557.0,431.0,,52150.0,1334.64,-0.78,Hindi,10.45,Working Women,06-05-2025
NY-CMP-9550,Email,Premium Shoppers,21.0,,28102.0,1654.0,,740.0,285640.0,103.23,2.74,Tamil,12.03,Youth,16-10-2024
NY-CMP-38345,Social Media,College Students,,"Google, Instagram, Email",14759.0,1226.0,485.0,327.0,210261.0,657.91,-0.02,Hindi,13.81,College Students,19-08-2024
NY-CMP-42479,SEO,Premium Shoppers,24.0,"Google, Email",79018.0,9059.0,4526.0,3595.0,2847240.0,32.05,23.71,Bengali,21.74,Tier 2 City Customers,19-07-2024
NY-CMP-53184,Influencer,Working Women,23.0,"Instagram, Email",26718.0,1733.0,770.0,306.0,101898.0,643.22,-0.48,Bengali,10.51,College Students,07-08-2024
NY-CMP-53901,Email,Youth,28.0,Facebook,56191.0,4539.0,1903.0,1190.0,709240.0,125.5,3.75,Hindi,13.58,Premium Shoppers,10-12-2024
NY-CMP-19111,Paid Ads,College Students,14.0,WhatsApp,72265.0,4297.0,2006.0,1360.0,837760.0,38.64,14.94,English,10.6,College Students,02-06-2025
NY-CMP-45178,Social Media,Tier 2 City Customers,12.0,"Instagram, Facebook",38499.0,3204.0,786.0,,138620.0,816.48,-0.41,Bengali,11.12,Youth,07-10-2024
NY-CMP-32744,Influencer,Tier 2 City Customers,26.0,"Email, WhatsApp, Google",41399.0,4810.0,1630.0,1120.0,735840.0,224.35,1.93,Tamil,18.26,Premium Shoppers,22-04-2025
NY-CMP-8638,Email,Youth,7.0,Instagram,25482.0,3004.0,1334.0,500.0,313500.0,356.24,0.76,English,18.99,Tier 2 City Customers,11-04-2025
NY-CMP-16356,SEO,Working Women,16.0,,,2548.0,1361.0,1051.0,352085.0,111.13,2.01,Tamil,8.25,Working Women,05-05-2025
NY-CMP-37848,Email,Youth,20.0,"Google, Email, WhatsApp",90694.0,4134.0,,378.0,161784.0,150.15,1.85,English,,Premium Shoppers,13-01-2025
NY-CMP-4698,Email,College Students,14.0,Instagram,19335.0,397.0,119.0,52.0,25064.0,1649.58,-0.71,Hindi,2.94,Premium Shoppers,11-04-2025
NY-CMP-29824,Email,Premium Shoppers,16.0,"Google, Instagram, Email",49805.0,3213.0,1335.0,832.0,389376.0,203.06,1.3,Hindi,10.8,Youth,23-07-2024
NY-CMP-28537,Paid Ads,Working Women,27.0,"Email, WhatsApp, Google",88156.0,12287.0,2847.0,1474.0,462836.0,34.58,8.08,Bengali,18.84,Youth,22-08-2024
NY-CMP-16811,Email,Working Women,29.0,Facebook,78690.0,4552.0,2376.0,1460.0,388360.0,202.33,0.31,Bengali,10.66,Working Women,28-04-2025
NY-CMP-43152,Paid Ads,,16.0,"Google, YouTube",54864.0,1725.0,,463.0,157420.0,543.16,-0.37,Tamil,5.25,Working Women,03-07-2024
NY-CMP-11538,Email,Tier 2 City Customers,30.0,,24316.0,2162.0,1226.0,666.0,343656.0,386.56,0.33,English,16.67,Premium Shoppers,15-05-2025
NY-CMP-34454,Influencer,Youth,13.0,"Google, Facebook",48582.0,2936.0,1071.0,697.0,151249.0,122.88,0.77,Bengali,9.68,College Students,16-05-2025
NY-CMP-36202,Paid Ads,Tier 2 City Customers,17.0,"Instagram, WhatsApp, Facebook",17456.0,1591.0,684.0,367.0,131019.0,,0.36,Tamil,15.14,College Students,14-03-2025
NY-CMP-55437,Influencer,College Students,12.0,"YouTube, Email, Facebook",60567.0,7320.0,3847.0,1241.0,631669.0,163.45,2.11,English,,Working Women,19-12-2024
NY-CMP-41526,Social Media,College Students,19.0,"WhatsApp, Email, Google",58983.0,7359.0,2657.0,2007.0,728541.0,110.59,2.28,,20.38,Premium Shoppers,21-01-2025
NY-CMP-5724,SEO,Working Women,25.0,Facebook,68321.0,10070.0,2018.0,1232.0,835296.0,61.86,9.96,Tamil,19.5,College Students,10-08-2024
NY-CMP-33773,Influencer,Youth,25.0,"YouTube, WhatsApp",81411.0,4559.0,1389.0,498.0,385950.0,336.15,1.31,Bengali,,Tier 2 City Customers,18-03-2025
NY-CMP-28292,Email,Youth,28.0,"Instagram, WhatsApp, Facebook",70599.0,9439.0,3111.0,1731.0,1277478.0,81.17,8.09,Bengali,20.23,Working Women,21-11-2024
NY-CMP-4272,SEO,College Students,23.0,YouTube,93375.0,2392.0,1119.0,467.0,159714.0,506.48,-0.32,English,4.26,Tier 2 City Customers,25-07-2024
NY-CMP-27002,Paid Ads,College Students,30.0,"YouTube, Instagram",17727.0,400.0,87.0,33.0,25839.0,,-0.86,Bengali,2.93,Premium Shoppers,05-08-2024
NY-CMP-10568,SEO,Premium Shoppers,29.0,Email,95365.0,13266.0,3950.0,,603750.0,113.38,1.2,Tamil,20.59,Tier 2 City Customers,29-05-2025
NY-CMP-29301,Social Media,College Students,23.0,"Email, Instagram, Google",97694.0,8771.0,1777.0,626.0,472004.0,437.34,0.72,Bengali,11.44,Tier 2 City Customers,18-02-2025
NY-CMP-35378,Influencer,College Students,14.0,"YouTube, Instagram, Email",32484.0,2274.0,1192.0,366.0,,553.05,-0.03,Tamil,11.8,Premium Shoppers,24-10-2024
NY-CMP-37549,Paid Ads,Youth,25.0,Facebook,59351.0,1522.0,646.0,,342244.0,505.22,0.42,English,4.45,Premium Shoppers,16-09-2024
NY-CMP-55105,Paid Ads,Premium Shoppers,6.0,,26928.0,1535.0,915.0,349.0,216380.0,771.81,-0.2,Tamil,10.39,Working Women,16-03-2025
NY-CMP-53002,SEO,Youth,23.0,"Email, Google, Instagram",72487.0,5395.0,1292.0,778.0,588946.0,370.28,1.04,English,10.3,Youth,26-09-2024
NY-CMP-2507,Social Media,Tier 2 City Customers,24.0,"Facebook, Google, YouTube",,2037.0,1004.0,709.0,369389.0,131.64,2.96,Bengali,4.14,Working Women,01-03-2025
NY-CMP-24020,Email,Premium Shoppers,28.0,YouTube,18552.0,2699.0,1472.0,,503982.0,186.54,1.46,Bengali,28.4,College Students,
NY-CMP-34507,Paid Ads,Premium Shoppers,25.0,"Instagram, Email, YouTube",73427.0,7535.0,2765.0,1265.0,775445.0,206.57,1.97,Tamil,15.75,College Students,05-05-2025
NY-CMP-36265,Paid Ads,Tier 2 City Customers,5.0,YouTube,64946.0,4061.0,1056.0,554.0,247084.0,411.52,0.08,Bengali,8.73,Premium Shoppers,21-03-2025
NY-CMP-29124,Paid Ads,Working Women,16.0,Instagram,90671.0,7523.0,3492.0,2324.0,943544.0,67.98,4.97,Tamil,14.71,College Students,04-06-2025
NY-CMP-40926,Influencer,Premium Shoppers,20.0,Google,77569.0,5814.0,3371.0,1186.0,451866.0,52.63,6.24,Tamil,13.37,Premium Shoppers,29-11-2024
NY-CMP-6946,Influencer,College Students,30.0,YouTube,97989.0,5293.0,2049.0,819.0,565929.0,136.87,4.05,English,8.33,Youth,10-08-2024
NY-CMP-32805,Social Media,Premium Shoppers,6.0,YouTube,15478.0,2269.0,769.0,581.0,170814.0,483.77,,Hindi,23.38,Youth,04-06-2025
NY-CMP-27359,Paid Ads,College Students,15.0,"WhatsApp, Google",,3480.0,1727.0,1107.0,561249.0,222.62,1.28,Tamil,13.54,Tier 2 City Customers,29-08-2024
NY-CMP-46418,SEO,Premium Shoppers,10.0,"Facebook, Instagram, WhatsApp",,4212.0,2319.0,1285.0,911065.0,,7.24,Tamil,20.93,Youth,18-11-2024
NY-CMP-18891,SEO,Premium Shoppers,27.0,YouTube,44176.0,4500.0,1876.0,1060.0,764260.0,160.51,3.49,English,16.83,,14-08-2024
NY-CMP-6359,Social Media,Premium Shoppers,,"YouTube, Instagram, Email",53627.0,3125.0,1596.0,638.0,389818.0,424.09,0.44,Tamil,9.99,Youth,09-09-2024
NY-CMP-53911,Social Media,College Students,27.0,,80267.0,,1006.0,709.0,433199.0,201.57,2.03,Bengali,6.26,College Students,15-01-2025
NY-CMP-31281,Paid Ads,Working Women,14.0,Email,17188.0,752.0,191.0,123.0,36162.0,1479.8,-0.8,Tamil,6.2,,17-10-2024
NY-CMP-42215,Social Media,Youth,7.0,"Email, Facebook, YouTube",53993.0,2835.0,1076.0,720.0,164880.0,358.25,-0.36,Hindi,8.58,Youth,01-03-2025
NY-CMP-49100,Influencer,Premium Shoppers,30.0,"Facebook, Google",12066.0,853.0,171.0,55.0,23870.0,3185.58,-0.86,Tamil,8.94,Tier 2 City Customers,07-08-2024
NY-CMP-22279,Influencer,Premium Shoppers,14.0,,88888.0,12487.0,5247.0,2108.0,1564136.0,122.7,5.05,Tamil,22.32,Youth,13-11-2024
NY-CMP-36449,Email,Tier 2 City Customers,7.0,,81578.0,1645.0,,680.0,301920.0,265.79,0.67,,3.99,College Students,16-02-2025
NY-CMP-48866,Influencer,Youth,14.0,"Facebook, YouTube",72407.0,1497.0,414.0,269.0,211434.0,794.87,-0.01,Hindi,3.01,Working Women,01-09-2024
NY-CMP-21692,,Youth,20.0,"Google, YouTube",64449.0,2873.0,1718.0,,297780.0,277.91,0.51,Hindi,8.22,,07-04-2025
NY-CMP-32091,Paid Ads,Working Women,24.0,"Instagram, WhatsApp, Facebook",77309.0,5320.0,2198.0,1250.0,685000.0,72.06,6.6,Hindi,11.34,Tier 2 City Customers,
NY-CMP-2731,Social Media,College Students,15.0,"WhatsApp, YouTube",77999.0,3962.0,1327.0,477.0,360612.0,497.61,0.52,Tamil,7.39,Premium Shoppers,11-02-2025
NY-CMP-56064,SEO,College Students,16.0,WhatsApp,89695.0,7030.0,2357.0,1238.0,768798.0,64.18,,Tamil,11.85,,13-05-2025
NY-CMP-40855,Email,Working Women,26.0,"Google, Email, Facebook",50557.0,3843.0,1804.0,1385.0,635715.0,75.46,5.08,English,,Working Women,15-03-2025
NY-CMP-24522,Influencer,,27.0,"YouTube, Instagram, WhatsApp",93278.0,10252.0,3019.0,959.0,474705.0,308.83,,Tamil,15.26,Premium Shoppers,02-11-2024
NY-CMP-17528,Social Media,Tier 2 City Customers,9.0,"Email, YouTube, WhatsApp",71512.0,3141.0,,1168.0,904032.0,195.73,2.95,Tamil,8.09,College Students,28-12-2024
NY-CMP-43997,Paid Ads,Working Women,27.0,"YouTube, Instagram, Google",55807.0,2210.0,651.0,449.0,309810.0,653.23,0.06,English,5.93,Working Women,14-10-2024
NY-CMP-52903,Email,Working Women,26.0,"Email, WhatsApp",92888.0,5467.0,1224.0,548.0,223036.0,515.76,-0.21,Hindi,7.79,College Students,
NY-CMP-18681,Influencer,Working Women,,Facebook,14874.0,1272.0,688.0,477.0,319590.0,280.51,1.39,Hindi,16.38,Youth,29-04-2025
NY-CMP-28401,SEO,Working Women,22.0,YouTube,46744.0,6998.0,2145.0,1482.0,1096680.0,43.77,15.91,Hindi,22.73,Premium Shoppers,23-04-2025
NY-CMP-8503,Paid Ads,,12.0,"Facebook, Email, Google",11115.0,1388.0,343.0,254.0,150876.0,730.24,-0.19,Tamil,17.86,Working Women,17-09-2024
NY-CMP-56291,Email,Premium Shoppers,20.0,"WhatsApp, YouTube",81039.0,2626.0,1480.0,1106.0,442400.0,123.69,2.23,Hindi,6.43,College Students,07-12-2024
NY-CMP-38362,Social Media,Premium Shoppers,14.0,"YouTube, Google",45563.0,6666.0,2004.0,1144.0,289432.0,63.85,2.96,English,21.54,Tier 2 City Customers,29-09-2024
NY-CMP-12591,Social Media,College Students,13.0,Instagram,16673.0,1120.0,490.0,218.0,143226.0,1142.3,-0.42,Hindi,10.96,College Students,28-11-2024
NY-CMP-9238,Social Media,Working Women,9.0,"Facebook, Instagram",52902.0,3513.0,1764.0,594.0,365310.0,311.28,0.98,Bengali,11.1,Working Women,20-12-2024
NY-CMP-36446,Influencer,Premium Shoppers,28.0,Google,90381.0,1838.0,759.0,584.0,314776.0,308.65,0.75,Tamil,3.52,Premium Shoppers,11-02-2025
NY-CMP-14862,Email,,10.0,"WhatsApp, Facebook",50383.0,7250.0,4212.0,2945.0,1755220.0,36.84,15.18,Bengali,28.59,Premium Shoppers,04-07-2024
NY-CMP-50097,SEO,Premium Shoppers,5.0,"Instagram, Facebook",75474.0,9649.0,4199.0,,,,17.83,English,22.48,Youth,01-02-2025
NY-CMP-46798,Influencer,Tier 2 City Customers,22.0,"Instagram, Facebook, Google",86779.0,12688.0,,1415.0,442895.0,55.32,4.66,Hindi,19.22,Premium Shoppers,13-12-2024
NY-CMP-51361,Influencer,Tier 2 City Customers,14.0,"Email, Facebook",60806.0,3592.0,1685.0,694.0,553812.0,105.74,6.55,English,9.82,Youth,03-07-2024
NY-CMP-20303,Social Media,Youth,28.0,WhatsApp,69927.0,1834.0,792.0,,264067.0,196.03,2.88,Bengali,4.25,College Students,08-05-2025
NY-CMP-20312,Email,Youth,19.0,"YouTube, Google",23718.0,2781.0,1422.0,656.0,417872.0,321.66,0.98,English,20.49,Tier 2 City Customers,20-11-2024
NY-CMP-23472,SEO,Tier 2 City Customers,24.0,WhatsApp,64228.0,6777.0,2553.0,899.0,643684.0,262.14,1.73,Bengali,15.93,Working Women,02-09-2024
NY-CMP-2319,SEO,Premium Shoppers,17.0,WhatsApp,52917.0,4813.0,1868.0,779.0,610736.0,149.03,4.26,Hindi,14.1,Youth,26-11-2024
NY-CMP-39761,SEO,Working Women,10.0,"Google, YouTube, Facebook",81391.0,1779.0,853.0,377.0,,553.41,-0.54,Bengali,3.7,College Students,29-09-2024
NY-CMP-56484,,College Students,27.0,"Instagram, Google",85867.0,9422.0,4968.0,3395.0,,23.32,25.33,Hindi,20.71,Youth,22-05-2025
NY-CMP-52953,Influencer,Premium Shoppers,29.0,"Google, Facebook, YouTube",69661.0,3091.0,964.0,552.0,320160.0,190.2,2.05,Bengali,6.61,College Students,05-05-2025
NY-CMP-44212,SEO,Youth,18.0,"Email, YouTube",57671.0,3364.0,1050.0,586.0,234400.0,400.9,0.0,Hindi,8.67,Working Women,04-12-2024
NY-CMP-16400,Social Media,Working Women,16.0,"Facebook, Email",60262.0,8734.0,5174.0,4070.0,2665850.0,21.72,29.16,Hindi,29.83,Youth,31-08-2024
NY-CMP-30463,Email,Youth,9.0,"Google, Email, Instagram",80838.0,10201.0,5698.0,3237.0,2036073.0,65.39,,Tamil,23.67,,15-03-2025
