Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
,Paid Ads,Tier 2 City Customers,,,77904.0,8919.0,2832.0,1071.0,320229.0,266.3,0.12,,16.46,Youth,20-02-2025
PU-CMP-35367,Influencer,Youth,9.0,"Email, Google",98001.0,,1396.0,961.0,262353.0,226.6,0.2,Bengali,,Youth,27-05-2025
PU-CMP-47661,Social Media,,16.0,Instagram,82862.0,,1538.0,1214.0,292574.0,147.52,0.63,Hindi,9.56,College Students,25-07-2024
PU-CMP-47930,Influencer,College Students,23.0,"YouTube, Email, Instagram",54816.0,3519.0,1755.0,568.0,327736.0,374.52,0.54,Tamil,10.66,Premium Shoppers,11-02-2025
PU-CMP-5347,Influencer,Working Women,,"Google, Facebook, WhatsApp",29505.0,1912.0,886.0,269.0,165973.0,564.17,0.09,Hindi,10.39,Working Women,08-12-2024
PU-CMP-53253,SEO,Premium Shoppers,7.0,"YouTube, Email, Instagram",26866.0,3669.0,1602.0,1164.0,692580.0,195.12,2.05,English,23.95,,09-11-2024
PU-CMP-26623,Social Media,Youth,19.0,"Instagram, Google, YouTube",56497.0,2557.0,1376.0,655.0,329465.0,316.32,0.59,,8.12,Working Women,30-11-2024
PU-CMP-4375,SEO,Youth,18.0,"Email, WhatsApp, YouTube",87081.0,12183.0,2936.0,2061.0,1572543.0,46.09,15.55,Hindi,19.73,Youth,29-11-2024
,SEO,Youth,25.0,"Google, Instagram",43456.0,4628.0,1407.0,463.0,365307.0,271.16,1.91,English,14.95,College Students,24-02-2025
PU-CMP-35575,Email,College Students,20.0,"Instagram, YouTube, Email",29434.0,811.0,348.0,,81326.0,1853.21,-0.72,Bengali,4.47,Working Women,
PU-CMP-37070,Influencer,Premium Shoppers,10.0,"Facebook, YouTube",79325.0,10348.0,4997.0,3126.0,837768.0,47.31,4.66,Bengali,23.29,College Students,11-04-2025
PU-CMP-17759,Email,College Students,6.0,"Instagram, YouTube, Google",98683.0,6886.0,2596.0,,499872.0,93.55,3.07,English,10.94,College Students,17-08-2024
PU-CMP-12307,Social Media,Tier 2 City Customers,27.0,Facebook,15478.0,2115.0,759.0,333.0,161172.0,315.0,0.54,Tamil,,Working Women,15-07-2024
PU-CMP-18487,Influencer,Premium Shoppers,18.0,,52533.0,2508.0,729.0,543.0,149325.0,476.22,-0.42,Bengali,7.2,Tier 2 City Customers,22-10-2024
PU-CMP-53888,SEO,Premium Shoppers,28.0,"Email, Facebook, YouTube",38197.0,862.0,211.0,116.0,72384.0,686.08,,Hindi,3.11,Youth,24-05-2025
PU-CMP-41074,Email,Working Women,5.0,"WhatsApp, Google, Email",82104.0,7430.0,4443.0,2317.0,968506.0,127.6,2.28,,,College Students,14-09-2024
PU-CMP-38287,Paid Ads,Premium Shoppers,10.0,"Facebook, Google",22406.0,3223.0,1864.0,1391.0,616213.0,,1.33,Bengali,,Working Women,20-10-2024
PU-CMP-22610,Influencer,Working Women,27.0,Google,57351.0,5997.0,1942.0,637.0,208936.0,194.23,0.69,Tamil,14.95,College Students,28-05-2025
PU-CMP-42208,Social Media,Premium Shoppers,15.0,"Email, Instagram, Google",,3685.0,1474.0,712.0,303312.0,284.33,0.5,Tamil,9.47,Youth,13-07-2024
PU-CMP-51412,Paid Ads,College Students,25.0,Email,54760.0,3420.0,1318.0,784.0,549584.0,194.34,2.61,Hindi,10.08,Youth,19-02-2025
PU-CMP-38990,Paid Ads,Working Women,28.0,Facebook,43522.0,2235.0,1129.0,870.0,467190.0,322.41,0.67,Hindi,9.73,Tier 2 City Customers,01-05-2025
PU-CMP-53300,Influencer,Youth,21.0,"Email, Google",77359.0,2967.0,734.0,530.0,,401.61,0.77,English,5.47,Premium Shoppers,17-10-2024
PU-CMP-53162,Social Media,Working Women,15.0,"WhatsApp, Instagram, Email",80429.0,5939.0,2600.0,1481.0,336187.0,138.13,0.64,Bengali,12.46,Working Women,08-11-2024
PU-CMP-54925,Email,Youth,10.0,"WhatsApp, YouTube",65697.0,7342.0,2937.0,1747.0,1364407.0,128.17,5.09,Tamil,,Working Women,05-03-2025
PU-CMP-26366,Social Media,Working Women,11.0,Facebook,34453.0,1981.0,634.0,220.0,62040.0,505.9,-0.44,English,8.23,Premium Shoppers,27-07-2024
PU-CMP-25695,Influencer,Tier 2 City Customers,14.0,"Email, WhatsApp, YouTube",91982.0,11944.0,2556.0,1645.0,368480.0,70.48,2.18,Tamil,,Premium Shoppers,05-04-2025
PU-CMP-34492,SEO,Premium Shoppers,21.0,YouTube,64265.0,6032.0,1689.0,1134.0,437724.0,99.8,2.87,Bengali,13.78,Tier 2 City Customers,13-09-2024
PU-CMP-53979,Social Media,Working Women,15.0,"YouTube, WhatsApp, Instagram",54882.0,7978.0,1737.0,1065.0,630480.0,76.0,6.79,Hindi,19.64,Premium Shoppers,30-11-2024
PU-CMP-1176,SEO,Youth,14.0,"Facebook, Instagram, Google",44785.0,2914.0,597.0,420.0,250320.0,710.95,-0.16,English,8.78,Youth,06-06-2025
PU-CMP-29354,Email,Youth,13.0,"Google, YouTube",58900.0,7901.0,1915.0,1233.0,429084.0,162.52,1.14,Tamil,18.76,Premium Shoppers,30-07-2024
,Influencer,College Students,19.0,"Facebook, WhatsApp, YouTube",28374.0,655.0,248.0,123.0,36408.0,1877.26,-0.84,English,3.62,Premium Shoppers,08-11-2024
PU-CMP-18713,Influencer,Working Women,20.0,"Facebook, Google",65362.0,3851.0,,876.0,560640.0,297.03,1.15,Tamil,10.01,Premium Shoppers,25-07-2024
PU-CMP-43295,SEO,Working Women,26.0,Google,30927.0,2075.0,955.0,661.0,233994.0,208.7,,English,11.93,Premium Shoppers,08-09-2024
PU-CMP-32103,Social Media,Working Women,26.0,"Email, Google, WhatsApp",,7774.0,2703.0,1795.0,836470.0,42.68,9.92,Tamil,21.88,Premium Shoppers,14-05-2025
PU-CMP-38666,Influencer,Youth,25.0,"Facebook, YouTube",,6438.0,1486.0,684.0,188100.0,296.89,-0.07,Tamil,9.14,Youth,01-09-2024
PU-CMP-54688,Influencer,Premium Shoppers,20.0,"Email, Instagram, Google",93479.0,12521.0,4795.0,2852.0,2133296.0,97.97,6.64,Hindi,21.57,Premium Shoppers,01-11-2024
PU-CMP-9423,Social Media,,13.0,"Google, YouTube",54898.0,1407.0,687.0,457.0,,430.96,0.84,Hindi,4.65,Tier 2 City Customers,29-07-2024
PU-CMP-10197,Social Media,Tier 2 City Customers,30.0,"WhatsApp, Google",81177.0,7386.0,1958.0,1426.0,1039554.0,38.45,,English,13.27,Working Women,29-05-2025
,Influencer,College Students,21.0,"Facebook, WhatsApp",16588.0,2162.0,,,307904.0,146.85,2.7,English,20.79,Working Women,12-01-2025
PU-CMP-30792,SEO,Working Women,16.0,"YouTube, Facebook",83450.0,3637.0,1040.0,625.0,426250.0,262.33,1.6,English,6.35,Tier 2 City Customers,05-02-2025
PU-CMP-48666,SEO,College Students,25.0,YouTube,39056.0,4086.0,,1300.0,341900.0,136.57,,Tamil,19.92,Youth,03-07-2024
PU-CMP-45485,Social Media,College Students,16.0,Instagram,89950.0,5261.0,2983.0,1722.0,428778.0,63.59,2.92,,11.08,Working Women,11-09-2024
PU-CMP-33183,Social Media,College Students,23.0,Facebook,89875.0,10089.0,5587.0,2125.0,1079500.0,,6.92,Bengali,19.81,Tier 2 City Customers,05-01-2025
PU-CMP-53777,SEO,Premium Shoppers,29.0,"Google, WhatsApp, YouTube",59600.0,3352.0,954.0,407.0,229548.0,667.46,-0.16,Bengali,7.91,College Students,24-09-2024
PU-CMP-4940,Email,Youth,17.0,YouTube,,2101.0,588.0,305.0,241255.0,190.14,3.16,Tamil,15.09,College Students,16-10-2024
PU-CMP-6563,Paid Ads,Tier 2 City Customers,13.0,Google,93886.0,6421.0,2429.0,1144.0,602888.0,83.17,5.34,Hindi,10.64,Youth,04-06-2025
PU-CMP-5918,Email,Working Women,30.0,"WhatsApp, Google, YouTube",20454.0,1066.0,618.0,271.0,62872.0,387.58,-0.4,,9.56,Working Women,14-11-2024
PU-CMP-1040,Paid Ads,Tier 2 City Customers,6.0,Email,97355.0,8604.0,4706.0,1828.0,1349064.0,80.28,8.19,English,15.55,Tier 2 City Customers,02-01-2025
PU-CMP-46873,SEO,Youth,28.0,Google,66481.0,4668.0,1106.0,852.0,363804.0,111.96,2.81,Hindi,9.97,Youth,
PU-CMP-40444,Social Media,Youth,10.0,"YouTube, Instagram, Google",29841.0,3005.0,1256.0,461.0,323622.0,181.66,2.86,Tamil,15.82,,28-08-2024
PU-CMP-8339,Social Media,Premium Shoppers,10.0,"Google, WhatsApp, YouTube",49768.0,3260.0,985.0,478.0,159174.0,520.8,-0.36,Tamil,9.49,College Students,25-05-2025
PU-CMP-18162,Social Media,Premium Shoppers,23.0,Google,23465.0,3447.0,1706.0,809.0,311465.0,107.8,2.57,Hindi,25.41,Youth,02-04-2025
PU-CMP-37936,Influencer,Working Women,8.0,Email,92178.0,8088.0,3745.0,1385.0,983350.0,197.92,2.59,Bengali,,,07-07-2024
PU-CMP-5948,Paid Ads,Premium Shoppers,17.0,"Facebook, Google, WhatsApp",35134.0,2029.0,1067.0,765.0,392445.0,132.15,2.88,Bengali,10.99,Premium Shoppers,05-04-2025
PU-CMP-53530,Paid Ads,Youth,6.0,YouTube,28501.0,975.0,399.0,158.0,70310.0,569.17,-0.22,,5.38,Youth,02-04-2025
PU-CMP-52884,Social Media,Youth,18.0,"Email, YouTube",79448.0,10829.0,6172.0,2937.0,1265847.0,94.77,3.55,English,25.1,Premium Shoppers,28-04-2025
PU-CMP-23051,Influencer,Youth,11.0,Email,70757.0,4582.0,2391.0,740.0,298220.0,208.79,0.93,Bengali,10.9,Youth,03-11-2024
PU-CMP-49705,Email,Youth,17.0,Google,80438.0,3415.0,1746.0,748.0,501160.0,371.51,0.8,Hindi,7.35,Tier 2 City Customers,06-10-2024
PU-CMP-49755,Paid Ads,Working Women,26.0,"YouTube, Facebook",90009.0,9478.0,,2601.0,1323909.0,66.03,6.71,English,,Tier 2 City Customers,17-07-2024
PU-CMP-51977,,,14.0,"Email, Facebook",67082.0,7280.0,4139.0,1897.0,1020586.0,66.11,7.14,Bengali,19.85,Working Women,23-09-2024
PU-CMP-26572,Paid Ads,,15.0,"Instagram, WhatsApp, Facebook",72981.0,3663.0,1983.0,1113.0,286041.0,167.69,0.53,Hindi,9.26,College Students,13-03-2025
PU-CMP-32861,SEO,College Students,9.0,"Facebook, YouTube, Instagram",17734.0,1199.0,438.0,163.0,120294.0,557.01,0.32,English,10.15,Working Women,03-08-2024
PU-CMP-27608,Email,Tier 2 City Customers,,"Facebook, YouTube, Email",82536.0,11895.0,3314.0,1339.0,579787.0,151.05,1.87,Hindi,20.05,Working Women,15-08-2024
PU-CMP-41743,SEO,Tier 2 City Customers,6.0,"Google, YouTube",87911.0,9067.0,2803.0,1767.0,558372.0,32.15,8.83,Tamil,15.51,Youth,02-08-2024
PU-CMP-4467,Influencer,,25.0,"YouTube, Instagram, WhatsApp",35874.0,3241.0,1129.0,655.0,260035.0,352.67,0.13,Hindi,14.01,Premium Shoppers,05-05-2025
PU-CMP-15657,SEO,Premium Shoppers,10.0,"Facebook, Google",52486.0,1353.0,453.0,274.0,90968.0,1007.68,-0.67,Hindi,3.96,Tier 2 City Customers,22-03-2025
PU-CMP-10073,Influencer,,18.0,"Facebook, WhatsApp",63319.0,8084.0,4752.0,3263.0,1262781.0,22.27,16.38,Hindi,25.43,Working Women,17-01-2025
PU-CMP-48022,Paid Ads,Premium Shoppers,,Instagram,23999.0,1752.0,695.0,425.0,308550.0,190.29,2.82,Hindi,11.97,Premium Shoppers,26-12-2024
PU-CMP-54462,SEO,Tier 2 City Customers,6.0,"Google, YouTube, Facebook",,736.0,165.0,95.0,31825.0,2274.64,-0.85,Tamil,3.46,College Students,16-12-2024
PU-CMP-15403,Social Media,Youth,21.0,"Instagram, WhatsApp",95290.0,12223.0,4758.0,3379.0,2240277.0,45.07,13.71,Tamil,21.37,Premium Shoppers,18-04-2025
PU-CMP-23664,Social Media,Youth,22.0,"Email, Google",,7483.0,3618.0,1503.0,685368.0,188.39,1.42,Bengali,17.59,Youth,17-05-2025
,Paid Ads,Working Women,16.0,"YouTube, Google, WhatsApp",69481.0,8000.0,3583.0,2755.0,1113020.0,73.49,4.5,Hindi,20.64,Premium Shoppers,16-09-2024
PU-CMP-19684,Email,Premium Shoppers,9.0,Google,15187.0,1588.0,934.0,725.0,518375.0,363.76,0.97,English,21.38,Premium Shoppers,25-10-2024
PU-CMP-14033,Paid Ads,Working Women,17.0,Email,36444.0,5082.0,2275.0,1597.0,332176.0,,5.22,Bengali,24.57,College Students,12-03-2025
PU-CMP-1199,Social Media,Premium Shoppers,21.0,Google,54755.0,4976.0,2091.0,933.0,640971.0,152.56,3.5,Bengali,14.61,Youth,10-03-2025
PU-CMP-52485,Social Media,Tier 2 City Customers,20.0,"Google, Instagram, YouTube",68394.0,4628.0,1991.0,1283.0,510634.0,210.89,,Tamil,11.55,Working Women,27-02-2025
PU-CMP-4025,,College Students,19.0,"YouTube, Facebook",96099.0,6466.0,1648.0,1064.0,710752.0,96.36,5.93,Bengali,9.55,Youth,24-08-2024
PU-CMP-32974,Influencer,Youth,16.0,"Instagram, YouTube, Google",60264.0,1561.0,628.0,313.0,199068.0,740.01,-0.14,Tamil,4.15,Youth,29-12-2024
PU-CMP-56242,Email,Working Women,24.0,"YouTube, WhatsApp",16444.0,1404.0,401.0,291.0,183912.0,481.04,0.31,Hindi,12.75,College Students,06-10-2024
PU-CMP-32868,Influencer,Youth,6.0,Facebook,65819.0,7324.0,1860.0,980.0,202860.0,272.17,-0.24,English,15.44,Tier 2 City Customers,15-02-2025
PU-CMP-17869,Influencer,Tier 2 City Customers,29.0,"Instagram, WhatsApp",75958.0,11295.0,,2464.0,753984.0,107.9,1.84,English,23.63,Youth,
PU-CMP-24967,Email,Premium Shoppers,19.0,"YouTube, WhatsApp",92960.0,8998.0,2557.0,1893.0,516789.0,75.18,2.63,English,14.47,Premium Shoppers,
PU-CMP-41107,Paid Ads,Youth,27.0,"WhatsApp, Email",52285.0,7578.0,4517.0,1713.0,1058634.0,45.43,12.6,Bengali,26.41,Youth,09-04-2025
PU-CMP-6918,SEO,Tier 2 City Customers,19.0,"YouTube, WhatsApp, Instagram",39962.0,4816.0,1033.0,824.0,430952.0,233.03,1.24,Hindi,16.7,College Students,
PU-CMP-25834,Influencer,Youth,5.0,"YouTube, Google",83425.0,2148.0,858.0,421.0,271124.0,529.14,0.22,,4.11,,07-06-2025
PU-CMP-56259,Email,Premium Shoppers,19.0,"Instagram, YouTube",56837.0,7239.0,4206.0,2564.0,1130724.0,58.19,6.58,Hindi,24.65,Youth,10-06-2025
PU-CMP-49499,SEO,Working Women,10.0,"Google, Facebook",94776.0,13134.0,7069.0,5587.0,3843856.0,16.19,41.49,Tamil,27.21,Youth,23-07-2024
PU-CMP-46530,Influencer,Working Women,14.0,"Google, Email",98356.0,13079.0,4029.0,2326.0,1470032.0,102.99,5.14,Tamil,19.76,College Students,16-10-2024
PU-CMP-22916,Social Media,Working Women,6.0,"Email, Google",59690.0,2577.0,1502.0,988.0,513760.0,287.72,0.81,Hindi,8.49,Youth,24-01-2025
PU-CMP-15526,Paid Ads,College Students,16.0,"Instagram, Google",12350.0,1431.0,763.0,607.0,392729.0,103.95,5.22,English,22.68,Premium Shoppers,09-07-2024
PU-CMP-26856,SEO,College Students,7.0,"Facebook, Google, YouTube",69231.0,4036.0,1249.0,991.0,507392.0,187.85,1.73,English,9.07,Working Women,
PU-CMP-7545,Paid Ads,Tier 2 City Customers,27.0,"YouTube, Facebook, WhatsApp",38810.0,5208.0,,602.0,324478.0,144.72,2.72,Hindi,18.84,Working Women,17-08-2024
PU-CMP-44507,Email,Tier 2 City Customers,7.0,"YouTube, Email",43842.0,6400.0,2799.0,1784.0,1139976.0,146.03,3.38,English,25.05,Youth,25-01-2025
PU-CMP-22114,Email,Premium Shoppers,27.0,,35040.0,2336.0,1217.0,910.0,459550.0,,0.71,Hindi,12.74,College Students,19-08-2024
PU-CMP-1780,Social Media,Working Women,24.0,"YouTube, WhatsApp, Email",45035.0,4910.0,1317.0,902.0,498806.0,144.29,2.83,Bengali,15.83,College Students,18-05-2025
PU-CMP-36048,Influencer,Working Women,26.0,YouTube,24628.0,2262.0,652.0,361.0,211907.0,727.48,,,13.3,Premium Shoppers,17-11-2024
PU-CMP-29777,Paid Ads,,9.0,"Google, Email",52304.0,1536.0,536.0,168.0,,1079.99,-0.78,English,4.28,,05-11-2024
PU-CMP-37846,Social Media,College Students,20.0,WhatsApp,48580.0,1097.0,307.0,210.0,91560.0,408.98,0.07,Tamil,3.32,Tier 2 City Customers,06-10-2024
PU-CMP-44620,SEO,,,"YouTube, Google",10360.0,550.0,273.0,143.0,71357.0,1592.49,-0.69,Bengali,9.32,Tier 2 City Customers,17-07-2024
PU-CMP-12632,Email,College Students,7.0,"YouTube, WhatsApp",93356.0,12293.0,7110.0,2871.0,2084346.0,43.85,15.56,Bengali,,Tier 2 City Customers,09-08-2024
PU-CMP-44606,Email,Youth,6.0,"Facebook, Email, YouTube",70054.0,5831.0,,560.0,153440.0,95.98,1.85,Tamil,11.33,College Students,
PU-CMP-16081,Social Media,Premium Shoppers,26.0,"Instagram, WhatsApp",66288.0,2424.0,662.0,346.0,124906.0,646.03,-0.44,Hindi,5.18,Premium Shoppers,03-09-2024
PU-CMP-43580,SEO,Premium Shoppers,19.0,"YouTube, Google",14543.0,381.0,98.0,60.0,,4380.72,,,3.71,Tier 2 City Customers,01-05-2025
PU-CMP-37217,Social Media,Youth,28.0,"Email, Facebook, Google",71225.0,8829.0,2271.0,1404.0,329940.0,121.33,0.94,Hindi,17.56,Tier 2 City Customers,17-10-2024
PU-CMP-55780,SEO,Youth,18.0,WhatsApp,51790.0,6973.0,2989.0,956.0,545876.0,239.95,1.38,Bengali,21.08,Tier 2 City Customers,18-11-2024
PU-CMP-50369,Paid Ads,Premium Shoppers,7.0,"Instagram, Facebook, YouTube",11033.0,1044.0,435.0,151.0,43790.0,999.21,-0.71,Bengali,14.77,Youth,11-08-2024
PU-CMP-6785,Influencer,Youth,13.0,"Facebook, Email, YouTube",44022.0,3638.0,1972.0,1448.0,495216.0,133.7,1.56,English,16.03,Tier 2 City Customers,17-05-2025
PU-CMP-39223,Paid Ads,College Students,12.0,"Instagram, YouTube",89985.0,8868.0,3583.0,2436.0,1946364.0,107.5,,,16.54,Tier 2 City Customers,21-01-2025
PU-CMP-24518,Social Media,,25.0,"Instagram, WhatsApp",,2582.0,606.0,369.0,94095.0,136.53,0.87,Tamil,7.23,Premium Shoppers,21-03-2025
PU-CMP-47462,Email,College Students,9.0,YouTube,33710.0,1190.0,559.0,226.0,148482.0,1203.45,-0.45,Tamil,,College Students,18-01-2025
PU-CMP-54760,Paid Ads,Premium Shoppers,10.0,Google,22946.0,3282.0,1118.0,885.0,257535.0,81.59,2.57,Tamil,23.03,College Students,29-05-2025
,Paid Ads,Tier 2 City Customers,10.0,"Instagram, Google",74135.0,9269.0,4519.0,3431.0,820009.0,37.95,5.3,English,23.23,Tier 2 City Customers,28-10-2024
PU-CMP-52349,Influencer,College Students,16.0,YouTube,12068.0,435.0,164.0,115.0,88320.0,1164.7,-0.34,Tamil,5.92,Premium Shoppers,20-02-2025
PU-CMP-9510,SEO,College Students,5.0,YouTube,19641.0,534.0,266.0,209.0,55594.0,1095.58,-0.76,Bengali,5.14,Youth,04-05-2025
PU-CMP-20042,SEO,College Students,24.0,"Email, Google, Facebook",24024.0,821.0,444.0,295.0,94105.0,812.66,-0.61,Tamil,,Tier 2 City Customers,23-02-2025
PU-CMP-12024,SEO,Tier 2 City Customers,21.0,"WhatsApp, Facebook, Google",42355.0,6199.0,1292.0,987.0,294126.0,68.63,3.34,English,20.02,Premium Shoppers,13-07-2024
,SEO,College Students,28.0,"Facebook, YouTube",48065.0,3789.0,1946.0,1406.0,1008102.0,127.41,4.63,Hindi,14.86,Youth,24-12-2024
PU-CMP-36594,Influencer,Tier 2 City Customers,14.0,"WhatsApp, YouTube, Google",18583.0,1554.0,775.0,557.0,157074.0,396.47,-0.29,English,15.53,Tier 2 City Customers,17-05-2025
,Paid Ads,Working Women,30.0,Email,65234.0,9351.0,3397.0,2170.0,1558060.0,98.54,6.29,English,22.87,Tier 2 City Customers,31-07-2024
PU-CMP-23753,SEO,Premium Shoppers,27.0,,26239.0,3862.0,,821.0,386691.0,82.38,4.72,Tamil,23.65,Youth,04-09-2024
PU-CMP-46376,Social Media,Tier 2 City Customers,22.0,"YouTube, Google, Instagram",50520.0,6386.0,3107.0,1019.0,556374.0,50.74,9.76,English,20.81,Tier 2 City Customers,
,SEO,Youth,7.0,"Instagram, Google",44207.0,6049.0,3505.0,1743.0,993510.0,66.42,7.58,Bengali,25.55,Premium Shoppers,03-04-2025
PU-CMP-51477,Influencer,Youth,25.0,YouTube,,4387.0,2455.0,1385.0,623250.0,204.25,1.2,Bengali,18.16,Working Women,17-10-2024
PU-CMP-19035,Influencer,,17.0,WhatsApp,96255.0,5264.0,1488.0,745.0,479035.0,301.82,1.13,English,7.79,College Students,09-12-2024
,Social Media,College Students,13.0,"Instagram, Email, WhatsApp",71095.0,2230.0,993.0,368.0,249136.0,182.43,2.71,Bengali,5.05,College Students,14-06-2025
PU-CMP-14949,,College Students,14.0,"YouTube, Google, Email",20707.0,1418.0,292.0,202.0,52722.0,675.83,-0.61,English,9.23,Premium Shoppers,03-12-2024
PU-CMP-38413,Email,Working Women,29.0,"Facebook, WhatsApp, Google",34547.0,4495.0,1753.0,1344.0,930048.0,54.24,11.76,Tamil,21.98,Working Women,12-01-2025
PU-CMP-23701,SEO,Working Women,17.0,"Facebook, Google, Instagram",46943.0,1468.0,463.0,140.0,41580.0,1691.48,-0.82,Tamil,4.41,Youth,07-02-2025
PU-CMP-17355,Social Media,College Students,28.0,Facebook,63293.0,8275.0,3324.0,1398.0,1035918.0,202.94,2.65,Bengali,20.53,Premium Shoppers,29-05-2025
PU-CMP-2164,SEO,Premium Shoppers,26.0,"Email, Instagram, YouTube",37417.0,3676.0,1068.0,434.0,156674.0,688.76,-0.48,Bengali,13.84,Working Women,15-11-2024
PU-CMP-33836,Paid Ads,Tier 2 City Customers,24.0,"Email, YouTube, Instagram",73095.0,7062.0,4199.0,1830.0,,87.95,1.89,Hindi,17.91,Youth,18-02-2025
,Social Media,Youth,20.0,Instagram,16030.0,1890.0,681.0,459.0,126684.0,510.14,-0.46,English,18.9,,17-05-2025
PU-CMP-5859,Email,Youth,7.0,Google,46415.0,5517.0,2052.0,1221.0,534798.0,215.88,1.03,Bengali,18.94,Working Women,18-03-2025
PU-CMP-34127,Email,College Students,25.0,"YouTube, WhatsApp",28467.0,2171.0,702.0,258.0,92880.0,411.15,-0.12,Hindi,11.0,College Students,28-12-2024
PU-CMP-42545,Social Media,Tier 2 City Customers,20.0,YouTube,88552.0,7728.0,2735.0,1877.0,1364579.0,89.88,7.09,Bengali,13.94,College Students,20-02-2025
PU-CMP-6089,Social Media,,20.0,"Google, Facebook",79711.0,3683.0,1217.0,834.0,555444.0,183.56,2.63,Hindi,7.19,Youth,
PU-CMP-16742,Email,College Students,,"YouTube, Email, Google",73168.0,7051.0,,1085.0,292950.0,107.52,1.51,Bengali,13.52,College Students,15-07-2024
PU-CMP-2180,Social Media,Youth,23.0,"Facebook, Email, WhatsApp",30227.0,3412.0,1159.0,608.0,170848.0,236.01,0.19,Tamil,17.13,Youth,24-08-2024
PU-CMP-7994,Email,Premium Shoppers,25.0,YouTube,59104.0,7603.0,2243.0,867.0,418761.0,191.59,1.52,Tamil,18.13,Youth,18-03-2025
PU-CMP-31287,Influencer,Tier 2 City Customers,26.0,"Instagram, YouTube",95236.0,,4374.0,2610.0,1947060.0,44.64,15.71,English,,Tier 2 City Customers,30-07-2024
PU-CMP-18835,Email,Premium Shoppers,6.0,"YouTube, Email, Google",89450.0,12186.0,6266.0,2842.0,883862.0,59.44,4.23,Bengali,23.81,,23-09-2024
PU-CMP-17169,Email,Working Women,17.0,"Instagram, YouTube, WhatsApp",15686.0,1432.0,354.0,163.0,120457.0,696.18,0.06,Tamil,12.43,Tier 2 City Customers,01-03-2025
PU-CMP-8040,Social Media,Premium Shoppers,6.0,,,1493.0,,190.0,105260.0,1116.44,-0.5,Hindi,12.21,Premium Shoppers,03-10-2024
PU-CMP-42195,Email,Premium Shoppers,18.0,"Email, Facebook",85677.0,6799.0,1512.0,1155.0,820050.0,57.48,11.35,,11.05,,25-08-2024
PU-CMP-22018,Email,Tier 2 City Customers,19.0,"Facebook, WhatsApp, Instagram",86045.0,3586.0,1431.0,607.0,228232.0,143.51,1.62,Tamil,6.54,Working Women,23-10-2024
PU-CMP-42375,Paid Ads,Youth,24.0,"Email, WhatsApp, Google",83851.0,12112.0,7143.0,4946.0,2918140.0,60.45,8.76,Tamil,28.86,Premium Shoppers,04-02-2025
PU-CMP-19878,Paid Ads,College Students,12.0,,60801.0,6853.0,3380.0,1025.0,760550.0,164.32,3.52,Bengali,18.52,College Students,29-05-2025
PU-CMP-42705,Paid Ads,Working Women,21.0,Facebook,36975.0,973.0,359.0,209.0,42009.0,505.46,-0.6,English,4.17,Youth,21-04-2025
PU-CMP-20492,Influencer,Working Women,14.0,Google,70614.0,3101.0,1654.0,1173.0,274482.0,93.81,1.49,Tamil,8.39,College Students,26-08-2024
PU-CMP-30914,SEO,Youth,28.0,"YouTube, Email, Facebook",32695.0,3299.0,933.0,307.0,244679.0,929.05,-0.14,,13.88,Tier 2 City Customers,06-11-2024
PU-CMP-8217,Influencer,Tier 2 City Customers,12.0,"Email, YouTube, Facebook",52939.0,7014.0,2563.0,1572.0,914904.0,118.82,3.9,Tamil,21.06,Working Women,
PU-CMP-11276,Social Media,Working Women,18.0,"Email, Google, WhatsApp",83892.0,6500.0,2400.0,1839.0,1272588.0,103.49,5.69,Hindi,12.8,Tier 2 City Customers,10-04-2025
,Influencer,College Students,,"Google, Email, Instagram",62094.0,5831.0,2401.0,1904.0,875840.0,32.53,13.14,Bengali,16.32,Youth,15-12-2024
PU-CMP-43442,Paid Ads,Premium Shoppers,23.0,Email,20753.0,2766.0,1137.0,736.0,547584.0,318.72,1.33,Tamil,22.35,Tier 2 City Customers,01-01-2025
PU-CMP-22718,Influencer,Working Women,15.0,Google,57826.0,1894.0,905.0,569.0,452924.0,290.49,1.74,Tamil,5.82,Working Women,28-09-2024
,Paid Ads,Youth,22.0,"WhatsApp, YouTube",30643.0,2070.0,954.0,302.0,,540.91,-0.12,English,10.85,Youth,27-09-2024
PU-CMP-40176,,Youth,6.0,"Facebook, Google",17115.0,1702.0,661.0,399.0,146832.0,250.22,0.47,Tamil,16.14,Working Women,01-01-2025
,Social Media,Working Women,19.0,"WhatsApp, Facebook, YouTube",31025.0,1759.0,906.0,315.0,81585.0,,0.23,English,9.61,College Students,20-03-2025
PU-CMP-17584,Influencer,Premium Shoppers,24.0,Google,11066.0,437.0,91.0,65.0,51675.0,2426.45,-0.67,,5.36,Working Women,09-08-2024
PU-CMP-5976,,Tier 2 City Customers,30.0,"WhatsApp, Facebook",75487.0,4793.0,1799.0,1147.0,462241.0,130.02,2.1,English,10.25,Youth,31-01-2025
PU-CMP-39436,Email,Premium Shoppers,24.0,"Google, WhatsApp",97206.0,10253.0,5895.0,4116.0,2379048.0,,18.51,Hindi,20.85,College Students,18-08-2024
,Social Media,,26.0,Email,73332.0,4546.0,2617.0,1531.0,362847.0,188.56,0.26,Hindi,11.86,College Students,17-07-2024
