Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
TI-CMP-6785,Paid Ads,Working Women,20.0,Google,,10031.0,4726.0,2892.0,864708.0,41.75,6.16,,19.05,Youth,25-09-2024
TI-CMP-39223,SEO,Tier 2 City Customers,25.0,"YouTube, WhatsApp, Instagram",92144.0,11325.0,6228.0,3626.0,1642578.0,55.98,7.09,Tamil,22.98,Premium Shoppers,25-11-2024
TI-CMP-24518,Email,Working Women,19.0,"Google, YouTube, WhatsApp",66081.0,6118.0,3020.0,2074.0,869006.0,58.16,6.2,Tamil,16.97,Working Women,07-04-2025
TI-CMP-47462,Paid Ads,Premium Shoppers,15.0,"Email, Facebook",99919.0,,3238.0,1528.0,1190312.0,,3.7,Hindi,16.22,College Students,24-05-2025
TI-CMP-54760,,Youth,25.0,"YouTube, Email, Instagram",89658.0,4077.0,1629.0,537.0,277629.0,139.9,2.7,Bengali,6.96,Youth,15-12-2024
TI-CMP-41273,SEO,Working Women,26.0,"Email, YouTube, Google",15328.0,840.0,491.0,357.0,227766.0,563.89,0.13,English,11.01,Premium Shoppers,22-08-2024
TI-CMP-52349,Influencer,Premium Shoppers,6.0,"YouTube, Instagram, Google",71608.0,3079.0,1203.0,882.0,269010.0,107.24,,Hindi,7.21,Tier 2 City Customers,18-08-2024
TI-CMP-9510,Paid Ads,Tier 2 City Customers,11.0,"Instagram, Google, WhatsApp",52516.0,,2346.0,1778.0,1361948.0,92.77,7.26,Tamil,17.01,Working Women,07-07-2024
TI-CMP-20042,Social Media,Working Women,7.0,"Google, YouTube, Instagram",59876.0,2650.0,1574.0,1103.0,622092.0,160.44,2.52,English,8.9,Youth,31-03-2025
TI-CMP-12024,Paid Ads,Working Women,24.0,"Email, Instagram",,3382.0,1825.0,1050.0,752850.0,60.48,10.86,Bengali,,Premium Shoppers,20-09-2024
TI-CMP-21909,Paid Ads,Premium Shoppers,18.0,"YouTube, Facebook",50925.0,5633.0,1382.0,1047.0,506748.0,,0.88,Bengali,15.83,Youth,05-04-2025
TI-CMP-36594,Paid Ads,College Students,9.0,"YouTube, Facebook, Email",79010.0,3251.0,1448.0,920.0,372600.0,255.09,0.59,Tamil,7.11,College Students,23-09-2024
TI-CMP-23535,Social Media,Premium Shoppers,13.0,YouTube,94406.0,7478.0,1599.0,936.0,456768.0,113.64,3.29,Hindi,10.61,Tier 2 City Customers,08-09-2024
TI-CMP-23753,Influencer,Tier 2 City Customers,28.0,YouTube,67327.0,5562.0,,846.0,525366.0,212.27,1.93,Bengali,12.38,Premium Shoppers,18-12-2024
,Email,Premium Shoppers,23.0,"Instagram, Google",75361.0,3748.0,753.0,356.0,226060.0,360.2,0.76,Bengali,6.44,Tier 2 City Customers,25-08-2024
TI-CMP-2975,Email,,25.0,"Google, WhatsApp",66041.0,6762.0,1592.0,874.0,262200.0,139.16,1.16,English,13.97,Working Women,02-11-2024
TI-CMP-51477,Email,Youth,13.0,"YouTube, Facebook",66458.0,8455.0,2497.0,1760.0,1344640.0,129.98,4.88,Bengali,19.13,Tier 2 City Customers,08-08-2024
,,Tier 2 City Customers,5.0,"WhatsApp, Google",96878.0,11727.0,6961.0,3587.0,911098.0,80.1,2.17,Hindi,22.99,Premium Shoppers,30-07-2024
TI-CMP-51282,SEO,College Students,15.0,"WhatsApp, Instagram, YouTube",79533.0,3726.0,1616.0,809.0,580053.0,262.27,1.73,English,7.73,Youth,24-10-2024
TI-CMP-14949,SEO,Youth,12.0,"YouTube, Email, Facebook",49408.0,1922.0,616.0,265.0,84270.0,680.6,-0.53,Hindi,5.67,Youth,10-03-2025
TI-CMP-38413,Paid Ads,Tier 2 City Customers,23.0,Instagram,,3050.0,1126.0,,364870.0,221.13,2.08,English,11.21,Youth,12-04-2025
TI-CMP-23701,Social Media,College Students,22.0,"Facebook, Google",59017.0,,1714.0,828.0,302220.0,341.18,0.07,Tamil,12.17,Tier 2 City Customers,07-10-2024
TI-CMP-17355,,Tier 2 City Customers,18.0,"Instagram, Facebook, Email",74644.0,8816.0,2284.0,1571.0,331481.0,75.48,1.8,Bengali,16.98,Tier 2 City Customers,17-03-2025
TI-CMP-2164,Paid Ads,Working Women,8.0,"Instagram, YouTube",38394.0,2854.0,,768.0,529920.0,250.67,1.75,Bengali,12.64,,02-10-2024
TI-CMP-33836,SEO,Working Women,27.0,"WhatsApp, Google, Email",81592.0,2893.0,1360.0,998.0,726544.0,93.62,6.78,Hindi,6.44,Premium Shoppers,09-08-2024
TI-CMP-16917,Influencer,Tier 2 City Customers,10.0,YouTube,,9660.0,2753.0,,436450.0,143.91,1.99,English,14.69,Premium Shoppers,06-09-2024
TI-CMP-5859,Email,College Students,15.0,Facebook,14804.0,,175.0,87.0,36801.0,,-0.86,Bengali,3.82,Youth,24-01-2025
TI-CMP-34127,Influencer,Tier 2 City Customers,30.0,YouTube,58520.0,7950.0,3364.0,,470517.0,66.19,2.22,Bengali,23.11,Premium Shoppers,05-10-2024
TI-CMP-42545,SEO,Premium Shoppers,18.0,"YouTube, Instagram",13050.0,1856.0,565.0,272.0,195840.0,565.45,0.27,Hindi,20.64,Tier 2 City Customers,23-12-2024
TI-CMP-6089,Social Media,Premium Shoppers,30.0,"Google, WhatsApp",64229.0,8297.0,3914.0,2200.0,,26.44,7.51,Bengali,22.44,Youth,09-09-2024
TI-CMP-16742,Email,College Students,21.0,"YouTube, Facebook, WhatsApp",87147.0,11805.0,4966.0,3015.0,1175850.0,54.81,6.12,English,22.7,Tier 2 City Customers,07-01-2025
TI-CMP-2180,,Working Women,7.0,"Google, Instagram, YouTube",74003.0,4681.0,2409.0,1662.0,978918.0,71.33,7.26,English,11.83,Youth,14-03-2025
TI-CMP-7994,SEO,Youth,22.0,Email,10912.0,1334.0,546.0,167.0,82665.0,1646.66,-0.7,,18.76,College Students,02-06-2025
TI-CMP-31287,Paid Ads,Premium Shoppers,16.0,"Email, WhatsApp",91932.0,8186.0,4418.0,2445.0,679710.0,69.35,,Tamil,16.37,Working Women,11-01-2025
TI-CMP-18835,Email,Youth,15.0,"YouTube, WhatsApp",22241.0,3145.0,,596.0,371904.0,144.45,3.32,Hindi,21.17,Working Women,02-04-2025
TI-CMP-17169,Social Media,Youth,6.0,"Google, Facebook",26488.0,2858.0,1157.0,876.0,423984.0,137.57,2.52,Tamil,18.46,Working Women,03-12-2024
TI-CMP-8040,SEO,Premium Shoppers,24.0,"WhatsApp, Google",48399.0,2112.0,977.0,721.0,323008.0,286.58,0.56,Hindi,7.87,Youth,06-05-2025
TI-CMP-42195,Email,Tier 2 City Customers,24.0,"YouTube, WhatsApp",23007.0,1873.0,954.0,711.0,265914.0,201.13,0.86,Tamil,15.38,Working Women,19-02-2025
TI-CMP-22018,Paid Ads,Premium Shoppers,12.0,"Instagram, WhatsApp",63836.0,2375.0,916.0,573.0,,199.08,2.77,English,6.05,College Students,17-12-2024
TI-CMP-42375,Email,Youth,5.0,Google,59292.0,7241.0,2963.0,1341.0,1019160.0,187.36,3.06,Tamil,19.47,College Students,25-11-2024
TI-CMP-19878,SEO,Tier 2 City Customers,25.0,"Google, YouTube, Facebook",,7185.0,2798.0,1502.0,,149.31,2.17,Tamil,18.68,College Students,02-04-2025
TI-CMP-42705,Email,Working Women,7.0,Google,69119.0,8758.0,3099.0,2300.0,483000.0,47.45,3.43,English,20.48,Working Women,02-04-2025
TI-CMP-20492,Influencer,Youth,16.0,"Email, Instagram, YouTube",50313.0,6062.0,2183.0,1118.0,584714.0,259.62,,Hindi,18.61,College Students,03-12-2024
TI-CMP-30914,SEO,Youth,14.0,WhatsApp,50181.0,6350.0,3002.0,2393.0,1431014.0,33.15,17.04,Bengali,23.41,Youth,25-03-2025
TI-CMP-8217,Paid Ads,Tier 2 City Customers,5.0,"YouTube, Instagram",18186.0,1675.0,445.0,325.0,215150.0,891.3,,Hindi,,Tier 2 City Customers,02-11-2024
TI-CMP-11276,SEO,,7.0,"WhatsApp, Google, YouTube",74859.0,7698.0,3573.0,1545.0,309000.0,182.53,0.1,English,17.12,College Students,10-08-2024
TI-CMP-50566,Email,Tier 2 City Customers,15.0,"Facebook, Instagram, Google",37906.0,3760.0,1601.0,919.0,674546.0,234.57,2.13,Bengali,,College Students,02-01-2025
TI-CMP-43442,Influencer,Tier 2 City Customers,8.0,"WhatsApp, Google, YouTube",70672.0,8553.0,4423.0,2380.0,628320.0,56.94,,Tamil,21.73,Working Women,09-02-2025
TI-CMP-22718,Email,Youth,19.0,"Instagram, WhatsApp",14187.0,665.0,266.0,174.0,135546.0,1573.83,-0.51,Hindi,7.79,Tier 2 City Customers,
TI-CMP-38754,SEO,Youth,30.0,"Email, YouTube, Instagram",40191.0,2438.0,588.0,224.0,153888.0,1325.49,-0.48,Tamil,8.09,Tier 2 City Customers,27-03-2025
TI-CMP-40176,Influencer,Youth,19.0,"Google, Instagram",45749.0,2247.0,1182.0,621.0,235980.0,242.91,0.56,Hindi,8.85,Tier 2 City Customers,06-10-2024
TI-CMP-53338,SEO,College Students,30.0,"Facebook, Google, YouTube",74274.0,2414.0,640.0,341.0,,785.49,-0.51,Hindi,4.57,Tier 2 City Customers,14-10-2024
TI-CMP-17584,SEO,Premium Shoppers,8.0,"YouTube, WhatsApp, Email",68161.0,6035.0,2622.0,2066.0,452454.0,60.18,2.64,Hindi,15.73,College Students,03-06-2025
,Paid Ads,Tier 2 City Customers,24.0,"Instagram, Email, Facebook",67167.0,3677.0,,893.0,709935.0,206.06,2.86,Bengali,9.99,College Students,18-03-2025
TI-CMP-39436,Paid Ads,Premium Shoppers,23.0,Instagram,56517.0,2570.0,780.0,547.0,398763.0,488.33,0.49,Bengali,6.9,Premium Shoppers,12-07-2024
TI-CMP-54155,Influencer,Tier 2 City Customers,18.0,YouTube,37591.0,3884.0,2062.0,972.0,571536.0,105.58,4.57,Tamil,18.4,College Students,06-09-2024
TI-CMP-36441,Social Media,Tier 2 City Customers,30.0,"Email, WhatsApp",76172.0,4535.0,1969.0,702.0,541242.0,269.51,1.86,Hindi,9.46,Working Women,05-02-2025
TI-CMP-14132,Influencer,College Students,27.0,"Google, Instagram",52313.0,7029.0,1619.0,651.0,313782.0,276.03,0.75,Tamil,,Premium Shoppers,01-11-2024
TI-CMP-47625,Influencer,Working Women,21.0,WhatsApp,59119.0,5878.0,1259.0,617.0,436836.0,402.88,,Bengali,13.12,Working Women,25-04-2025
TI-CMP-25632,SEO,Working Women,14.0,"Instagram, Google",38470.0,4930.0,2126.0,1296.0,294192.0,180.41,0.26,Tamil,21.71,Youth,21-01-2025
TI-CMP-54747,SEO,Youth,30.0,"Google, Facebook",83679.0,3597.0,1115.0,468.0,143208.0,217.98,0.4,English,,Tier 2 City Customers,04-11-2024
TI-CMP-43343,Influencer,Premium Shoppers,28.0,"Instagram, WhatsApp, Google",20746.0,3037.0,788.0,282.0,144102.0,766.96,-0.33,English,19.8,College Students,10-05-2025
TI-CMP-2118,Email,Premium Shoppers,17.0,"Email, WhatsApp",50382.0,1623.0,408.0,239.0,92015.0,1217.31,-0.68,English,4.51,Premium Shoppers,10-11-2024
TI-CMP-33570,Paid Ads,College Students,28.0,Email,29773.0,4089.0,1961.0,742.0,515690.0,313.54,1.22,,22.81,Youth,15-04-2025
TI-CMP-22719,Social Media,Tier 2 City Customers,16.0,"Instagram, Facebook, WhatsApp",67709.0,5628.0,3222.0,1957.0,1191813.0,139.19,3.38,Hindi,15.96,College Students,23-07-2024
TI-CMP-17883,Influencer,Tier 2 City Customers,21.0,"YouTube, WhatsApp, Instagram",57055.0,7289.0,2252.0,1555.0,539585.0,48.5,6.15,Bengali,19.45,Premium Shoppers,18-12-2024
TI-CMP-14203,Email,Tier 2 City Customers,8.0,Instagram,,1358.0,578.0,278.0,190152.0,940.23,-0.27,Bengali,7.01,Tier 2 City Customers,14-10-2024
TI-CMP-20955,Influencer,Premium Shoppers,6.0,"Instagram, YouTube",89165.0,10777.0,6079.0,4185.0,3239190.0,66.32,10.67,Hindi,23.6,College Students,09-11-2024
TI-CMP-15711,Influencer,Youth,5.0,"WhatsApp, Google, Facebook",63569.0,3726.0,1264.0,496.0,278752.0,152.73,2.68,English,8.63,Working Women,28-12-2024
TI-CMP-31524,Paid Ads,Premium Shoppers,9.0,,44581.0,4171.0,1218.0,387.0,77787.0,675.41,-0.7,English,12.96,Premium Shoppers,28-03-2025
TI-CMP-20670,Email,Premium Shoppers,22.0,"Google, YouTube, Instagram",12315.0,327.0,174.0,125.0,70000.0,1116.14,-0.5,Tamil,5.08,Youth,
TI-CMP-45042,Email,Tier 2 City Customers,10.0,"Email, Instagram, YouTube",97386.0,5306.0,1733.0,737.0,222574.0,262.71,0.15,Bengali,7.98,Youth,11-03-2025
TI-CMP-53730,SEO,Youth,18.0,Instagram,89219.0,6445.0,3364.0,1450.0,363950.0,157.37,0.59,Hindi,12.62,,13-10-2024
TI-CMP-12562,Email,Working Women,5.0,"YouTube, Instagram",98796.0,11508.0,5346.0,1836.0,541620.0,150.0,0.97,English,18.92,Working Women,19-09-2024
TI-CMP-55398,Influencer,College Students,13.0,"Google, Facebook, YouTube",49972.0,3878.0,1156.0,651.0,352842.0,373.5,0.45,Hindi,11.38,Youth,19-12-2024
TI-CMP-38954,SEO,Premium Shoppers,15.0,"YouTube, Email",54128.0,4432.0,2628.0,888.0,662448.0,169.27,3.41,Hindi,14.68,Working Women,27-03-2025
TI-CMP-19486,Influencer,College Students,23.0,"Email, Facebook",52512.0,4179.0,1741.0,983.0,747080.0,165.5,3.59,English,13.15,Youth,31-01-2025
TI-CMP-41416,Influencer,Premium Shoppers,16.0,"Facebook, YouTube",74491.0,6568.0,1557.0,1010.0,407030.0,,0.36,Bengali,,Working Women,11-03-2025
TI-CMP-3476,SEO,Youth,8.0,"Google, Instagram",40144.0,2354.0,672.0,429.0,223509.0,341.36,0.53,English,8.61,Tier 2 City Customers,06-05-2025
TI-CMP-3777,Influencer,Working Women,17.0,WhatsApp,72731.0,7336.0,3451.0,,627228.0,65.14,2.5,English,18.61,Premium Shoppers,01-01-2025
TI-CMP-38166,SEO,Premium Shoppers,5.0,"Instagram, Email",15236.0,2131.0,1067.0,330.0,138600.0,292.58,0.44,Hindi,23.16,Working Women,04-02-2025
TI-CMP-7528,Influencer,College Students,13.0,"Instagram, WhatsApp, Facebook",13941.0,981.0,196.0,116.0,65424.0,1801.37,-0.69,Bengali,9.27,Tier 2 City Customers,14-03-2025
TI-CMP-18115,Influencer,Tier 2 City Customers,28.0,"Email, Google",43971.0,2850.0,1552.0,1000.0,486000.0,131.27,2.7,English,12.29,Youth,20-09-2024
TI-CMP-26578,Social Media,Premium Shoppers,8.0,Email,25119.0,588.0,242.0,142.0,,1610.96,-0.58,Bengali,3.87,Youth,07-04-2025
TI-CMP-43697,Paid Ads,Youth,12.0,"Email, YouTube",52455.0,5925.0,1923.0,1254.0,598158.0,,3.99,Bengali,17.35,Youth,26-08-2024
TI-CMP-30590,Social Media,Youth,24.0,"YouTube, WhatsApp, Facebook",64923.0,,1719.0,1270.0,908050.0,188.36,2.8,Hindi,13.98,Premium Shoppers,02-01-2025
TI-CMP-24878,SEO,College Students,30.0,"Facebook, Email",35478.0,2994.0,920.0,590.0,167560.0,506.35,,Bengali,12.7,College Students,14-07-2024
TI-CMP-1385,Influencer,Premium Shoppers,22.0,"WhatsApp, YouTube, Instagram",99833.0,7716.0,3658.0,1502.0,340954.0,146.89,0.55,Tamil,12.9,College Students,12-11-2024
TI-CMP-40021,Influencer,Working Women,26.0,"Instagram, Google, Email",88705.0,12682.0,7212.0,4447.0,2952808.0,35.75,17.57,Tamil,27.44,Youth,03-11-2024
TI-CMP-28046,Paid Ads,Tier 2 City Customers,27.0,Email,75222.0,6667.0,3866.0,1517.0,858622.0,153.98,2.68,Hindi,16.02,Premium Shoppers,03-01-2025
TI-CMP-37995,Email,Youth,29.0,"Google, Facebook, Instagram",84304.0,12166.0,4118.0,3283.0,2166780.0,20.25,31.59,Tamil,23.21,Tier 2 City Customers,10-01-2025
TI-CMP-48918,Social Media,Youth,21.0,"Google, Facebook",55421.0,,2461.0,1329.0,663171.0,162.36,2.07,Bengali,16.02,College Students,25-05-2025
TI-CMP-6476,Paid Ads,Tier 2 City Customers,5.0,Instagram,47300.0,2990.0,1166.0,638.0,348986.0,452.42,0.21,Tamil,10.14,Tier 2 City Customers,24-01-2025
TI-CMP-33197,Social Media,Premium Shoppers,19.0,"Facebook, Email",,5828.0,3299.0,1993.0,1405065.0,78.51,7.98,Hindi,15.88,College Students,
TI-CMP-9375,Social Media,,5.0,"Google, Instagram, YouTube",,3728.0,1617.0,635.0,154305.0,97.88,1.48,,10.45,Tier 2 City Customers,18-10-2024
TI-CMP-20573,,Premium Shoppers,14.0,"Email, YouTube",16295.0,789.0,373.0,255.0,119340.0,1051.01,-0.55,English,8.7,Tier 2 City Customers,16-07-2024
TI-CMP-28613,Paid Ads,Tier 2 City Customers,11.0,Facebook,14257.0,1796.0,957.0,519.0,253272.0,219.01,1.23,Bengali,22.95,College Students,28-07-2024
TI-CMP-34738,Email,Working Women,16.0,Email,91767.0,9918.0,2986.0,1072.0,779344.0,78.88,8.22,English,15.23,Youth,05-09-2024
TI-CMP-30977,Social Media,Premium Shoppers,8.0,"WhatsApp, Facebook",97850.0,13263.0,2921.0,2206.0,1147120.0,124.95,3.16,English,18.79,Youth,16-06-2025
TI-CMP-52140,Influencer,,11.0,"Email, Facebook",59072.0,3262.0,1833.0,1210.0,620730.0,242.93,1.11,Tamil,10.67,Working Women,30-12-2024
TI-CMP-12810,Social Media,Working Women,6.0,"WhatsApp, Email, Google",78306.0,3956.0,1414.0,597.0,129549.0,318.29,-0.32,English,7.62,Tier 2 City Customers,
TI-CMP-40929,Paid Ads,Premium Shoppers,30.0,"Instagram, Email, Google",11826.0,,574.0,283.0,77542.0,253.55,0.08,Tamil,20.75,Premium Shoppers,13-10-2024
TI-CMP-50000,Email,College Students,25.0,Email,17462.0,2046.0,662.0,220.0,,1191.7,-0.7,English,16.77,Working Women,09-11-2024
TI-CMP-49727,Email,College Students,13.0,"Email, Facebook, Instagram",16042.0,1843.0,859.0,336.0,126000.0,852.88,-0.56,Bengali,18.94,Youth,28-09-2024
TI-CMP-50059,SEO,Premium Shoppers,8.0,YouTube,22187.0,829.0,252.0,195.0,148980.0,958.95,-0.2,Bengali,5.75,Youth,01-07-2024
TI-CMP-6564,SEO,Tier 2 City Customers,16.0,"Instagram, YouTube, Email",43266.0,5489.0,2754.0,1746.0,769986.0,28.81,14.31,Bengali,23.09,Tier 2 City Customers,07-02-2025
TI-CMP-29579,Social Media,Youth,7.0,"Facebook, YouTube",13707.0,507.0,240.0,157.0,36895.0,841.46,-0.72,Hindi,6.6,Tier 2 City Customers,20-08-2024
TI-CMP-37624,Email,Working Women,25.0,"Email, WhatsApp",33411.0,3396.0,824.0,388.0,293716.0,425.97,0.78,Hindi,13.79,Tier 2 City Customers,09-05-2025
TI-CMP-55164,Paid Ads,Working Women,26.0,"Email, WhatsApp, Google",39124.0,5491.0,1283.0,387.0,246906.0,153.01,,Bengali,18.3,Working Women,24-09-2024
TI-CMP-39511,Influencer,Tier 2 City Customers,8.0,"Google, Email, Facebook",97303.0,8336.0,3250.0,1363.0,301223.0,170.37,0.3,Tamil,13.31,Tier 2 City Customers,19-10-2024
TI-CMP-31342,Paid Ads,Premium Shoppers,16.0,"YouTube, Google, Email",90886.0,10378.0,5562.0,4366.0,2082582.0,20.34,22.45,Bengali,22.34,Working Women,29-07-2024
TI-CMP-49097,Social Media,College Students,18.0,Facebook,64487.0,4881.0,1732.0,629.0,450993.0,114.15,5.28,Tamil,11.23,Working Women,13-01-2025
TI-CMP-43843,Influencer,College Students,25.0,"Google, Facebook, Instagram",75207.0,6196.0,3439.0,2553.0,615273.0,,8.75,Hindi,16.21,Tier 2 City Customers,23-10-2024
TI-CMP-46252,SEO,Tier 2 City Customers,16.0,"Instagram, Email",,1029.0,523.0,314.0,165478.0,233.42,1.26,Tamil,14.66,Youth,04-10-2024
TI-CMP-17213,Influencer,College Students,29.0,"Instagram, Email",79047.0,2135.0,546.0,409.0,315748.0,680.68,0.13,Bengali,3.91,Tier 2 City Customers,14-11-2024
TI-CMP-51409,Email,Youth,13.0,Email,45494.0,2290.0,1355.0,986.0,273122.0,145.43,,Tamil,10.18,College Students,06-06-2025
TI-CMP-55996,SEO,Premium Shoppers,24.0,"Facebook, Google",74526.0,2186.0,1292.0,473.0,162712.0,522.88,-0.34,Hindi,5.3,Working Women,01-12-2024
TI-CMP-22594,Influencer,Premium Shoppers,21.0,"YouTube, Google",47205.0,3387.0,1962.0,844.0,604304.0,234.1,2.06,Hindi,,College Students,08-05-2025
TI-CMP-42385,Influencer,Working Women,15.0,"Google, Email",,3313.0,1146.0,859.0,341882.0,277.01,0.44,English,10.99,College Students,30-10-2024
TI-CMP-9739,Influencer,College Students,18.0,YouTube,61408.0,1793.0,,424.0,221752.0,434.54,0.2,Hindi,5.12,College Students,16-11-2024
TI-CMP-43484,Influencer,Youth,22.0,"WhatsApp, Google, YouTube",83050.0,9353.0,,2166.0,493848.0,37.07,5.15,Tamil,18.49,Premium Shoppers,25-07-2024
TI-CMP-50036,SEO,College Students,,YouTube,57595.0,2328.0,864.0,367.0,226072.0,595.52,0.03,Bengali,6.18,Tier 2 City Customers,11-09-2024
TI-CMP-20771,Influencer,Premium Shoppers,18.0,"YouTube, WhatsApp, Facebook",84120.0,11366.0,5288.0,2120.0,917960.0,24.39,16.76,English,22.32,Youth,26-08-2024
TI-CMP-9893,Influencer,Premium Shoppers,26.0,"Instagram, Facebook",92658.0,3944.0,2059.0,634.0,259940.0,203.05,1.02,Bengali,7.16,Premium Shoppers,30-05-2025
TI-CMP-36138,Social Media,Tier 2 City Customers,26.0,"WhatsApp, YouTube, Google",29993.0,751.0,202.0,136.0,65280.0,1642.61,-0.71,Bengali,3.63,Premium Shoppers,14-08-2024
TI-CMP-39060,Email,Premium Shoppers,21.0,,37194.0,1413.0,750.0,311.0,217389.0,649.69,0.08,Bengali,,Tier 2 City Customers,03-11-2024
TI-CMP-53004,,Premium Shoppers,25.0,"WhatsApp, YouTube",65371.0,1699.0,380.0,168.0,118608.0,1694.75,-0.58,Bengali,3.44,College Students,20-07-2024
TI-CMP-39378,SEO,Premium Shoppers,7.0,"Google, WhatsApp, YouTube",66636.0,4858.0,2521.0,1729.0,693329.0,95.89,3.18,Hindi,13.67,Tier 2 City Customers,10-07-2024
TI-CMP-8478,Email,Working Women,7.0,WhatsApp,71965.0,6938.0,2560.0,1167.0,360603.0,188.89,0.64,Tamil,14.82,Premium Shoppers,11-02-2025
TI-CMP-5243,Paid Ads,,16.0,Facebook,29162.0,2831.0,615.0,311.0,154567.0,587.61,-0.15,Bengali,12.88,College Students,04-04-2025
TI-CMP-11279,Email,Premium Shoppers,11.0,Facebook,42972.0,5053.0,1167.0,459.0,341496.0,446.03,0.67,English,15.54,Working Women,26-09-2024
TI-CMP-6896,Email,Premium Shoppers,7.0,Email,18014.0,1033.0,266.0,136.0,50048.0,1955.9,-0.81,Bengali,7.97,College Students,24-11-2024
TI-CMP-29203,Paid Ads,Tier 2 City Customers,11.0,"Facebook, WhatsApp, Instagram",63607.0,9499.0,3474.0,1287.0,486486.0,146.69,1.58,Tamil,22.42,Tier 2 City Customers,25-05-2025
TI-CMP-40163,Influencer,Tier 2 City Customers,30.0,"Email, Facebook",17446.0,722.0,145.0,108.0,51624.0,2025.17,-0.76,Bengali,5.59,Premium Shoppers,14-03-2025
TI-CMP-10452,Email,Youth,30.0,Google,78138.0,1619.0,801.0,511.0,245280.0,121.61,2.95,Bengali,3.75,Tier 2 City Customers,15-12-2024
TI-CMP-25787,Influencer,Youth,10.0,"Email, WhatsApp",42667.0,1302.0,510.0,369.0,220293.0,728.96,-0.18,Tamil,5.11,Premium Shoppers,29-01-2025
TI-CMP-43884,Email,Premium Shoppers,22.0,"YouTube, Instagram, WhatsApp",25865.0,3313.0,1564.0,533.0,208936.0,556.8,-0.3,Bengali,20.92,Tier 2 City Customers,28-07-2024
,Paid Ads,Youth,22.0,"WhatsApp, Instagram, Google",73831.0,6460.0,3533.0,2772.0,906444.0,22.29,13.67,English,17.29,Youth,23-03-2025
TI-CMP-40061,Paid Ads,Working Women,,"Google, Email",27962.0,1042.0,525.0,299.0,130065.0,250.14,0.74,,6.67,Youth,18-02-2025
TI-CMP-11689,Paid Ads,Youth,29.0,YouTube,83680.0,11638.0,5374.0,1627.0,1127511.0,61.54,,Hindi,22.27,Youth,
TI-CMP-35376,SEO,Working Women,27.0,"YouTube, WhatsApp, Google",25335.0,3032.0,1459.0,454.0,317800.0,436.23,0.6,English,19.52,Working Women,21-11-2024
,SEO,Working Women,30.0,,34643.0,5089.0,1990.0,,254402.0,102.45,1.56,Hindi,23.24,College Students,
TI-CMP-56244,Influencer,Tier 2 City Customers,26.0,"YouTube, WhatsApp, Instagram",26292.0,3388.0,1883.0,1162.0,335818.0,213.17,0.36,English,24.47,Working Women,14-11-2024
TI-CMP-47682,Influencer,College Students,28.0,"Email, Google",69922.0,8163.0,4401.0,2740.0,1934440.0,106.19,5.65,,21.89,Tier 2 City Customers,06-10-2024
TI-CMP-47769,SEO,College Students,8.0,,48244.0,1678.0,831.0,343.0,128968.0,153.7,1.45,English,5.91,College Students,16-01-2025
TI-CMP-44324,Paid Ads,Premium Shoppers,9.0,"WhatsApp, Instagram, Email",97089.0,3236.0,1626.0,1093.0,619731.0,187.63,,Tamil,6.13,Working Women,16-06-2025
TI-CMP-43975,SEO,Tier 2 City Customers,,"WhatsApp, Email, Instagram",95755.0,6616.0,2696.0,1274.0,355446.0,193.99,0.44,Hindi,11.06,Working Women,11-09-2024
TI-CMP-5128,Influencer,Working Women,22.0,WhatsApp,40934.0,5255.0,2204.0,1409.0,376203.0,50.08,4.33,Tamil,21.66,Tier 2 City Customers,10-04-2025
TI-CMP-10806,Influencer,College Students,30.0,Facebook,44136.0,2444.0,551.0,343.0,205114.0,844.0,-0.29,English,7.56,Tier 2 City Customers,
TI-CMP-29813,Paid Ads,College Students,16.0,"YouTube, Google",12250.0,753.0,154.0,85.0,27795.0,3039.26,-0.89,Tamil,,College Students,13-01-2025
TI-CMP-43990,Paid Ads,Youth,12.0,"Email, WhatsApp, Instagram",87496.0,6764.0,3267.0,1680.0,643440.0,48.59,6.88,Bengali,13.38,Premium Shoppers,07-09-2024
TI-CMP-6712,Email,Youth,20.0,"WhatsApp, Facebook",10197.0,328.0,172.0,120.0,74040.0,2484.11,-0.75,English,6.08,Tier 2 City Customers,09-12-2024
TI-CMP-4914,Social Media,Premium Shoppers,21.0,Email,38360.0,1208.0,331.0,156.0,37440.0,1612.48,-0.85,Tamil,4.42,Working Women,10-04-2025
TI-CMP-31959,SEO,Tier 2 City Customers,6.0,"Google, Email, YouTube",24042.0,2256.0,1131.0,881.0,198225.0,294.9,-0.24,Hindi,17.75,Tier 2 City Customers,31-08-2024
TI-CMP-53822,Social Media,College Students,21.0,"Google, YouTube, Facebook",48235.0,7006.0,3390.0,2702.0,1550948.0,60.09,8.55,Tamil,27.15,Tier 2 City Customers,02-05-2025
TI-CMP-32671,SEO,,23.0,"Google, Instagram, Email",19213.0,1268.0,680.0,385.0,306845.0,766.55,0.04,Hindi,12.14,Premium Shoppers,13-11-2024
TI-CMP-36350,SEO,Working Women,27.0,"Email, Facebook",95864.0,8997.0,5292.0,3735.0,1176525.0,16.41,18.2,English,18.8,Premium Shoppers,14-05-2025
